Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Education,Family_Income,Stress_Level (1-10)
S1545,Robert,Brown,student545@univ.edu,Female,24,CS,41.69,56.45,98.05,64.48,97.79,6.1,98.35,70.2033,C,7.3,No,No,High School,Low,8
S1546,Karim,Martin,student546@univ.edu,Female,24,Mathematics,72.51,52.42,40.22,78.59,79.61,0.9,95.72,57.91,F,16.4,No,No,Bachelor's,Medium,5
S1547,Jennifer,Smith,student547@univ.edu,Male,21,CS,67.35,57.51,78.38,97.1,63.89,13.3,92.4,67.0967,D,3.4,Yes,Yes,High School,Low,6
S1548,Zeina,Clark,student548@univ.edu,Female,23,CS,96.25,93.04,55.84,56.68,94.92,29.5,99.12,71.5167,C,19.5,Yes,No,Bachelor's,High,5
S1549,Ali,Wilson,student549@univ.edu,Male,19,Mathematics,96.2,55.44,77.57,80.22,60.31,44.2,59.46,62.8667,D,7.7,No,Yes,None,Low,7
S1550,Jessica,Johnson,student550@univ.edu,Female,19,Mathematics,42.71,51.1,91.74,59.44,74.53,72.9,78.85,71.4267,C,2.6,Yes,Yes,None,High,10
S1551,Omar,Brown,student551@univ.edu,Male,19,Mathematics,47.17,94.55,98.22,55.01,76.34,72.7,88.48,80.8833,B,18.9,No,No,High School,Low,1
S1552,Karim,Davis,student552@univ.edu,Male,21,CS,48.74,96.32,75.98,89.62,50.47,79.2,72.54,77.355,C,24.9,Yes,Yes,Bachelor's,Medium,10
S1553,William,Jones,student553@univ.edu,Female,23,Mathematics,40.82,43.35,81.52,81.37,56.15,82.5,46.17,65.1767,D,10.3,No,Yes,High School,Low,1
S1554,John,Jackson,student554@univ.edu,Female,20,Business,75.88,53.55,92.74,69.24,94.21,82.3,46.74,73.13,C,6.7,Yes,Yes,High School,Medium,6
S1555,Emma,Clark,student555@univ.edu,Female,19,Business,94.63,95.19,93.74,80.23,58.9,53.0,75.98,76.1733,C,21.0,Yes,No,Master's,Medium,2
S1556,James,Harris,student556@univ.edu,Female,22,CS,85.22,91.7,98.68,88.89,57.33,14.8,66.8,69.7,D,24.3,No,Yes,High School,High,7
S1557,Amira,Wilson,student557@univ.edu,Male,19,Business,99.63,50.91,63.1,65.97,71.19,69.3,64.84,64.2183,D,24.2,No,Yes,Bachelor's,Medium,7
S1558,Jennifer,Harris,student558@univ.edu,Female,21,Mathematics,35.85,82.9,71.62,88.83,90.56,21.9,45.24,66.8417,D,12.1,Yes,Yes,Master's,High,8
S1559,Sara,Smith,student559@univ.edu,Male,23,Business,89.41,92.01,89.14,64.73,57.21,85.3,98.31,81.1167,B,27.6,Yes,Yes,Bachelor's,Low,3
S1560,Ahmed,Johnson,student560@univ.edu,Female,18,Mathematics,56.02,82.08,79.76,53.69,91.87,87.0,41.81,72.7017,C,12.2,Yes,Yes,High School,Low,10
S1561,Rayan,Jackson,student561@univ.edu,Male,20,Mathematics,82.05,84.89,81.91,64.98,70.58,33.7,86.88,70.49,C,21.5,No,Yes,Bachelor's,Low,1
S1562,Hassan,Jones,student562@univ.edu,Male,18,Mathematics,88.29,80.79,92.56,77.71,91.48,91.9,70.11,84.0917,B,21.9,No,Yes,Master's,Low,9
S1563,Michael,Johnson,student563@univ.edu,Male,24,CS,45.32,51.02,84.76,77.96,92.09,81.7,68.11,75.94,C,10.8,No,No,Bachelor's,Low,6
S1564,Zeina,Jackson,student564@univ.edu,Male,22,CS,37.31,61.76,86.73,66.77,61.98,16.3,46.39,56.655,F,7.9,Yes,No,Bachelor's,High,4
S1565,Zeina,Davis,student565@univ.edu,Male,22,CS,98.37,73.89,73.82,89.51,52.28,31.5,96.61,69.6017,D,2.2,No,No,None,High,4
S1566,Sarah,Thomas,student566@univ.edu,Female,20,CS,53.19,93.79,70.21,75.11,88.75,2.4,87.76,69.67,D,15.4,Yes,No,Bachelor's,Low,8
S1567,Emma,Brown,student567@univ.edu,Male,21,Engineering,83.82,49.66,97.82,75.82,86.44,65.1,95.81,78.4417,C,11.6,Yes,No,Master's,Medium,10
S1568,Robert,Davis,student568@univ.edu,Female,21,Engineering,99.79,76.41,97.48,78.35,99.72,9.7,40.9,67.0933,D,23.5,No,Yes,None,Low,8
S1569,Sarah,Jones,student569@univ.edu,Female,20,CS,49.61,61.8,45.35,58.96,88.6,25.8,68.4,58.1517,F,9.2,No,Yes,High School,High,8
S1570,Liam,Anderson,student570@univ.edu,Female,24,Mathematics,89.99,95.03,47.74,68.34,92.24,95.2,62.42,76.8283,C,21.1,No,No,High School,High,1
S1571,Amira,Miller,student571@univ.edu,Male,20,CS,50.35,49.49,63.96,53.65,69.41,46.2,45.61,54.72,F,15.0,No,Yes,High School,Low,2
S1572,Michael,Jackson,student572@univ.edu,Male,24,Business,34.51,60.55,76.26,60.63,87.06,11.4,67.27,60.5283,D,17.3,No,Yes,Bachelor's,Medium,10
S1573,Liam,Clark,student573@univ.edu,Female,18,Business,85.27,98.71,52.81,60.57,51.15,75.9,65.38,67.42,D,9.1,Yes,Yes,Bachelor's,Low,5
S1574,Michael,Brown,student574@univ.edu,Female,25,Mathematics,66.73,80.18,55.57,91.53,54.62,90.2,60.52,72.1033,C,23.1,Yes,Yes,Master's,Medium,8
S1575,Emily,Lee,student575@univ.edu,Male,24,Business,93.88,74.22,89.38,78.05,94.69,19.9,83.36,73.2667,C,18.2,Yes,No,Master's,Low,3
S1576,William,Johnson,student576@univ.edu,Female,23,CS,85.44,80.44,55.77,86.11,99.41,94.3,91.44,84.5783,B,19.8,Yes,Yes,Bachelor's,High,4
S1577,Robert,Lee,student577@univ.edu,Male,24,Engineering,54.37,97.14,98.3,78.84,50.72,81.4,40.97,74.5617,C,27.1,Yes,No,None,Medium,7
S1578,Jessica,Anderson,student578@univ.edu,Female,23,CS,94.84,67.53,62.39,77.64,58.13,43.6,57.1,61.065,D,20.5,No,No,High School,Low,2
S1579,Emma,Williams,student579@univ.edu,Female,19,Mathematics,82.5,77.43,72.68,81.68,75.17,80.6,80.06,77.9367,C,25.8,Yes,Yes,None,High,7
S1580,Ahmed,Garcia,student580@univ.edu,Female,19,Business,97.73,94.84,64.78,91.02,85.19,74.1,40.46,75.065,C,12.5,Yes,No,Master's,High,5
S1581,David,Jackson,student581@univ.edu,Male,18,Mathematics,32.29,41.57,87.43,92.04,75.95,74.1,59.05,71.69,C,6.8,No,Yes,None,Low,10
S1582,Zeina,Thomas,student582@univ.edu,Male,24,Engineering,95.76,63.42,83.69,70.16,65.91,15.8,53.86,58.8067,F,21.9,Yes,Yes,None,High,5
S1583,Rayan,Lee,student583@univ.edu,Male,23,Engineering,36.53,41.54,40.69,88.5,57.65,61.8,72.62,60.4667,D,29.2,No,Yes,Bachelor's,Medium,6
S1584,Ali,Miller,student584@univ.edu,Male,22,Engineering,67.48,54.72,86.8,89.3,88.52,65.9,56.5,73.6233,C,28.2,Yes,Yes,High School,Medium,10
S1585,Ahmed,Smith,student585@univ.edu,Male,22,Business,92.62,45.57,69.65,68.07,91.92,39.1,69.46,63.9617,D,2.6,Yes,No,High School,Low,7
S1586,Michael,Taylor,student586@univ.edu,Female,20,Engineering,50.91,94.22,79.58,81.56,92.74,11.7,60.57,70.0617,C,11.7,Yes,Yes,Master's,Low,4
S1587,Hassan,Williams,student587@univ.edu,Male,20,Engineering,90.68,46.89,53.02,66.38,60.99,72.8,96.39,66.0783,D,9.5,No,Yes,High School,Medium,9
S1588,Zeina,Moore,student588@univ.edu,Female,25,Mathematics,65.89,64.0,51.58,58.65,84.35,88.7,56.86,67.3567,D,13.0,No,Yes,Bachelor's,High,8
S1589,Robert,White,student589@univ.edu,Female,22,Business,73.6,76.44,65.76,78.36,68.7,63.3,43.86,66.07,D,6.7,Yes,No,None,Medium,10
S1590,Rayan,Martin,student590@univ.edu,Female,24,CS,38.03,88.54,65.76,59.3,62.27,21.5,62.3,59.945,F,6.1,No,Yes,High School,Medium,1
S1591,Noor,Taylor,student591@univ.edu,Male,25,Business,92.91,73.7,63.14,80.09,76.36,10.3,56.68,60.045,D,19.0,Yes,No,None,Medium,6
S1592,Omar,Garcia,student592@univ.edu,Male,25,Mathematics,33.28,56.46,47.16,72.64,80.07,59.1,54.19,61.6033,D,2.6,Yes,Yes,None,Medium,3
S1593,Rayan,Thomas,student593@univ.edu,Male,18,Business,75.13,44.17,45.71,90.13,86.16,27.5,85.22,63.1483,D,13.2,No,No,High School,Medium,5
S1594,Noor,White,student594@univ.edu,Female,19,Business,95.64,46.16,53.44,91.27,56.94,99.4,91.68,73.1483,C,22.3,Yes,Yes,High School,Low,6
S1595,Rayan,Lee,student595@univ.edu,Male,18,Business,91.83,42.58,42.88,65.21,63.19,68.8,87.5,61.6933,D,12.6,Yes,Yes,None,Low,3
S1596,Sarah,Johnson,student596@univ.edu,Female,25,CS,66.52,54.43,68.68,74.51,64.03,77.3,68.96,67.985,D,4.6,No,Yes,Master's,High,4
S1597,Yusuf,Garcia,student597@univ.edu,Male,19,Mathematics,34.22,40.79,52.97,90.93,59.4,10.5,52.52,51.185,F,18.5,No,No,None,High,3
S1598,Lisa,Smith,student598@univ.edu,Male,21,Business,56.99,67.15,77.23,60.15,70.01,6.9,65.39,57.805,F,21.2,Yes,Yes,None,Low,2
S1599,John,Williams,student599@univ.edu,Female,20,Business,32.0,79.71,67.16,63.28,96.35,8.4,65.89,63.465,D,6.2,No,No,High School,Medium,5
S1600,Jessica,Smith,student600@univ.edu,Male,24,Mathematics,43.58,51.37,50.6,63.8,80.37,51.9,46.55,57.4317,F,3.4,Yes,Yes,Bachelor's,Low,1
S1601,Liam,Thompson,student601@univ.edu,Female,21,CS,67.25,56.53,92.96,84.98,70.23,39.3,53.19,66.1983,D,25.1,No,No,Bachelor's,Low,4
S1602,Jessica,Moore,student602@univ.edu,Female,18,CS,42.96,94.47,77.33,86.95,92.63,68.8,50.21,78.3983,C,21.1,Yes,Yes,Master's,Medium,3
S1603,Maria,Harris,student603@univ.edu,Female,23,CS,42.43,55.83,44.62,83.96,92.65,59.4,98.17,72.4383,C,18.3,No,Yes,None,Low,1
S1604,Rayan,Williams,student604@univ.edu,Female,21,Engineering,82.85,86.52,46.0,90.19,66.78,49.1,61.05,66.6067,D,17.3,No,No,Master's,Medium,1
S1605,Rayan,Anderson,student605@univ.edu,Female,23,Mathematics,37.89,81.15,83.69,51.04,98.93,85.6,79.56,79.995,C,6.0,No,Yes,Bachelor's,High,7
S1606,Jessica,Garcia,student606@univ.edu,Male,21,Mathematics,74.71,97.93,92.63,83.94,94.96,44.9,97.5,85.31,B,16.8,No,No,Master's,Medium,10
S1607,Robert,Wilson,student607@univ.edu,Female,21,CS,70.57,82.11,90.05,56.15,89.77,56.7,87.55,77.055,C,11.7,Yes,Yes,None,High,3
S1608,William,Johnson,student608@univ.edu,Female,20,Business,64.08,43.88,57.68,72.69,60.87,82.5,47.41,60.8383,D,15.7,Yes,No,Master's,High,1
S1609,Liam,Wilson,student609@univ.edu,Male,23,Business,84.97,70.12,97.51,78.04,97.68,71.3,48.56,77.2017,C,22.5,No,Yes,Master's,Low,1
S1610,Emily,Anderson,student610@univ.edu,Male,24,Mathematics,57.94,94.25,93.58,96.01,79.85,17.3,66.15,74.5233,C,26.5,Yes,Yes,Master's,Low,7
S1611,Jennifer,Garcia,student611@univ.edu,Female,22,CS,50.81,95.63,67.67,59.17,89.12,83.4,45.76,73.4583,C,16.7,No,No,None,Medium,7
S1612,William,Jackson,student612@univ.edu,Female,25,CS,93.88,41.59,86.01,54.42,57.03,90.7,87.2,69.4917,D,18.2,No,Yes,Master's,Low,7
S1613,Sara,Thomas,student613@univ.edu,Male,25,Mathematics,88.74,45.08,56.21,99.31,55.35,59.4,89.32,67.445,D,17.8,No,Yes,High School,High,10
S1614,Yusuf,Martin,student614@univ.edu,Male,21,Engineering,69.34,98.04,48.18,94.75,81.98,15.5,77.69,69.3567,D,22.1,Yes,No,Bachelor's,Low,2
S1615,Maria,Johnson,student615@univ.edu,Male,19,Engineering,44.3,68.42,89.96,72.19,52.78,12.2,64.27,59.97,F,29.5,Yes,No,None,High,10
S1616,Ahmed,Jackson,student616@univ.edu,Male,18,Engineering,39.92,84.68,54.44,75.58,84.98,20.0,68.83,64.7517,D,10.1,Yes,No,Master's,High,5
S1617,Michael,Thomas,student617@univ.edu,Male,25,Mathematics,86.94,48.89,57.01,56.01,69.47,58.1,42.05,55.255,F,20.2,No,Yes,Master's,Low,8
S1618,Amira,White,student618@univ.edu,Female,18,Engineering,55.04,91.35,70.19,67.44,85.31,39.1,43.77,66.1933,D,20.4,No,No,None,High,3
S1619,James,Moore,student619@univ.edu,Female,19,Mathematics,56.36,68.31,79.54,78.8,96.37,77.5,71.53,78.675,C,5.6,No,No,None,Low,1
S1620,Maria,Jones,student620@univ.edu,Male,19,CS,64.96,80.76,59.42,61.58,88.59,91.7,87.74,78.2983,C,5.0,Yes,No,None,Low,1
S1621,Hassan,Wilson,student621@univ.edu,Male,18,CS,60.91,62.46,77.88,51.47,58.7,10.8,66.97,54.7133,F,5.7,Yes,Yes,Master's,Medium,8
S1622,Yusuf,Moore,student622@univ.edu,Male,21,Engineering,60.38,71.71,87.4,54.3,51.21,96.0,45.77,67.7317,D,2.9,Yes,Yes,Master's,Medium,10
S1623,Jennifer,Brown,student623@univ.edu,Female,20,Mathematics,43.31,52.45,89.65,75.04,67.82,90.0,91.21,77.695,C,24.4,No,No,None,Low,10
S1624,Emma,Johnson,student624@univ.edu,Female,19,CS,64.91,43.09,72.43,51.13,91.07,29.0,89.69,62.735,D,12.9,No,Yes,Bachelor's,Medium,2
S1625,Jennifer,Thompson,student625@univ.edu,Male,22,Mathematics,73.31,72.76,93.51,79.14,96.85,98.5,79.19,86.6583,B,2.9,No,No,Bachelor's,Medium,1
S1626,Sara,Garcia,student626@univ.edu,Female,18,Engineering,64.55,88.34,73.83,80.5,91.75,80.7,60.75,79.3117,C,4.0,No,Yes,None,Low,5
S1627,Amira,Davis,student627@univ.edu,Male,18,Mathematics,65.53,79.02,65.89,65.17,92.49,97.1,41.29,73.4933,C,3.5,Yes,No,High School,High,8
S1628,Liam,Thomas,student628@univ.edu,Female,20,Mathematics,79.09,72.97,46.93,55.9,80.78,90.4,61.11,68.015,D,11.6,Yes,Yes,Bachelor's,Low,10
S1629,Maria,Miller,student629@univ.edu,Female,18,CS,91.13,55.0,43.41,52.83,71.93,28.3,58.85,51.72,F,18.9,Yes,No,Bachelor's,High,7
S1630,Emily,Smith,student630@univ.edu,Male,19,Business,95.69,52.35,82.32,90.67,94.88,85.9,66.61,78.7883,C,10.5,No,No,Bachelor's,High,5
S1631,Sarah,Lee,student631@univ.edu,Male,18,Business,93.03,82.33,77.31,63.99,60.18,13.7,98.56,66.0117,D,8.5,Yes,Yes,Master's,High,3
S1632,Liam,Miller,student632@univ.edu,Female,25,CS,31.49,90.18,56.22,79.41,65.02,96.5,43.58,71.8183,C,25.9,No,No,High School,Medium,7
S1633,William,Davis,student633@univ.edu,Male,21,Mathematics,42.91,65.87,43.14,65.26,77.08,34.8,41.56,54.6183,F,19.0,No,No,Bachelor's,Low,6
S1634,Amira,Clark,student634@univ.edu,Female,24,CS,86.52,73.2,97.15,96.62,64.37,99.1,72.09,83.755,B,13.9,No,Yes,None,Medium,4
S1635,Sara,Williams,student635@univ.edu,Female,22,CS,99.92,86.28,57.75,78.55,51.93,27.4,56.12,59.6717,F,9.0,Yes,Yes,Master's,High,6
S1636,Rayan,Wilson,student636@univ.edu,Male,25,Mathematics,31.21,40.53,42.22,67.94,81.89,55.7,64.52,58.8,F,18.2,Yes,No,Master's,Low,8
S1637,Ali,Wilson,student637@univ.edu,Female,22,Mathematics,38.91,77.82,48.81,80.9,52.48,11.4,42.31,52.2867,F,21.2,No,No,High School,High,4
S1638,Liam,Wilson,student638@univ.edu,Female,18,Business,67.83,42.68,54.08,55.46,75.35,11.3,44.65,47.2533,F,7.7,No,No,High School,High,7
S1639,David,Johnson,student639@univ.edu,Male,23,Business,53.45,64.49,79.12,73.53,98.68,62.2,49.62,71.2733,C,3.2,Yes,Yes,High School,High,4
S1640,Layla,Taylor,student640@univ.edu,Female,21,Mathematics,88.15,41.96,83.58,69.05,99.89,7.8,44.64,57.82,F,28.2,Yes,No,High School,High,1
S1641,Hassan,Harris,student641@univ.edu,Female,23,Business,43.65,74.51,94.66,66.43,89.95,97.7,53.85,79.5167,C,10.8,Yes,Yes,None,High,7
S1642,Jessica,Brown,student642@univ.edu,Female,19,Business,75.73,76.31,66.94,70.94,78.47,82.7,47.52,70.48,C,17.1,No,Yes,Master's,Medium,6
S1643,Sarah,Smith,student643@univ.edu,Male,24,Mathematics,65.35,48.9,69.65,94.07,59.91,18.0,67.24,59.6283,F,6.7,No,No,None,High,2
S1644,Sara,Davis,student644@univ.edu,Female,18,Engineering,99.3,47.94,92.01,95.93,95.21,35.4,64.14,71.7717,C,17.6,No,Yes,Master's,Medium,10
S1645,Hassan,Clark,student645@univ.edu,Male,18,CS,81.71,61.3,66.93,70.44,72.49,83.5,57.36,68.67,D,15.4,Yes,Yes,High School,Low,1
S1646,Fatima,Thompson,student646@univ.edu,Female,25,Mathematics,52.43,50.6,83.35,63.96,88.65,23.2,69.6,63.2267,D,3.4,No,No,Master's,Medium,6
S1647,Karim,Jones,student647@univ.edu,Male,18,Engineering,60.14,56.7,92.78,65.72,67.37,16.6,57.27,59.4067,F,15.6,Yes,Yes,Master's,Medium,10
S1648,Karim,Smith,student648@univ.edu,Male,22,Engineering,36.72,73.13,70.52,58.44,79.92,4.0,93.44,63.2417,D,17.1,Yes,Yes,None,Low,6
S1649,Omar,Moore,student649@univ.edu,Female,25,Engineering,88.17,57.7,46.58,85.32,92.24,44.4,65.94,65.3633,D,9.4,Yes,No,High School,Medium,2
S1650,Amira,Miller,student650@univ.edu,Male,23,Engineering,65.49,56.57,77.84,75.64,88.85,70.7,58.89,71.415,C,27.9,No,Yes,Master's,Low,9
S1651,Yusuf,Davis,student651@univ.edu,Male,21,Engineering,71.04,92.33,53.21,59.78,73.51,48.5,51.23,63.0933,D,15.9,Yes,Yes,High School,High,4
S1652,Maria,Jackson,student652@univ.edu,Male,25,Engineering,79.7,42.33,81.28,80.67,81.55,23.5,60.92,61.7083,D,16.9,Yes,No,Bachelor's,Medium,8
S1653,Emily,Thomas,student653@univ.edu,Female,25,Business,36.76,46.74,92.85,87.75,64.36,96.9,59.52,74.6867,C,20.5,Yes,Yes,None,Medium,2
S1654,Jessica,Thomas,student654@univ.edu,Male,25,Mathematics,72.07,81.23,41.74,63.4,60.76,85.1,64.54,66.1283,D,17.7,No,No,Master's,Medium,7
S1655,Layla,White,student655@univ.edu,Female,24,Business,93.87,56.1,83.69,66.99,90.93,30.9,64.59,65.5333,D,18.0,Yes,Yes,High School,High,10
S1656,Sarah,Johnson,student656@univ.edu,Male,18,Mathematics,36.32,82.28,94.73,88.34,77.64,65.5,71.12,79.935,C,12.1,Yes,Yes,None,High,4
S1657,David,Jones,student657@univ.edu,Female,23,Mathematics,45.09,84.0,96.4,51.8,51.0,94.0,46.15,70.5583,C,13.1,No,Yes,Bachelor's,Medium,5
S1658,Maria,Miller,student658@univ.edu,Male,18,Business,82.49,88.78,62.67,70.04,90.91,87.7,91.72,81.97,B,4.1,No,Yes,High School,High,9
S1659,Hassan,Johnson,student659@univ.edu,Male,24,Engineering,88.2,91.56,87.09,71.26,87.17,30.2,67.53,72.4683,C,4.8,No,No,Master's,Medium,2
S1660,John,Jackson,student660@univ.edu,Female,25,Business,93.54,71.99,54.68,50.86,74.85,39.4,62.36,59.0233,F,17.3,Yes,No,Bachelor's,High,1
S1661,Michael,Miller,student661@univ.edu,Female,23,Mathematics,69.42,78.57,59.95,90.48,98.79,9.5,50.16,64.575,D,26.2,No,Yes,High School,Low,7
S1662,Hassan,Harris,student662@univ.edu,Male,18,Mathematics,47.64,58.69,60.27,57.53,66.07,56.5,64.39,60.575,D,2.2,Yes,No,None,Medium,4
S1663,Sarah,White,student663@univ.edu,Female,19,CS,59.8,44.65,47.64,50.68,76.0,12.1,51.84,47.1517,F,26.4,Yes,Yes,None,Medium,3
S1664,Zeina,Martin,student664@univ.edu,Female,20,Mathematics,57.96,57.81,66.13,64.71,96.1,67.7,71.35,70.6333,C,19.2,No,Yes,Bachelor's,Medium,9
S1665,Yusuf,Garcia,student665@univ.edu,Female,22,Mathematics,62.4,96.17,95.62,86.01,92.62,13.5,71.46,75.8967,C,25.2,Yes,No,None,Low,3
S1666,Emily,Brown,student666@univ.edu,Male,22,Engineering,43.95,45.63,67.52,54.74,81.25,59.4,44.01,58.7583,F,19.8,Yes,No,High School,Low,5
S1667,David,Jackson,student667@univ.edu,Female,23,Mathematics,95.4,73.67,78.5,60.13,79.63,10.3,52.99,59.2033,F,7.0,Yes,Yes,None,Medium,10
S1668,Karim,Thompson,student668@univ.edu,Female,25,Engineering,41.77,87.0,99.35,54.57,90.17,14.6,49.89,65.93,D,26.5,No,Yes,High School,Low,9
S1669,Layla,White,student669@univ.edu,Female,25,Business,51.18,85.6,54.45,69.66,88.7,70.6,61.3,71.7183,C,25.5,No,Yes,Bachelor's,Low,5
S1670,Noor,Johnson,student670@univ.edu,Female,25,Mathematics,78.66,55.03,47.21,94.99,82.6,17.8,91.97,64.9333,D,26.0,No,No,Bachelor's,High,9
S1671,Omar,Thomas,student671@univ.edu,Female,20,CS,43.71,61.66,51.69,79.31,66.42,91.1,94.95,74.1883,C,16.1,Yes,No,High School,High,5
S1672,Zeina,Harris,student672@univ.edu,Female,18,Business,49.19,43.43,74.33,51.52,85.9,47.1,76.45,63.1217,D,14.7,Yes,No,High School,Low,6
S1673,Maria,Clark,student673@univ.edu,Male,20,Engineering,35.8,90.04,47.17,72.17,85.53,31.4,91.47,69.63,D,9.8,Yes,Yes,Master's,High,6
S1674,Noor,Jones,student674@univ.edu,Female,18,Mathematics,59.15,80.06,43.69,59.65,88.06,14.8,56.0,57.0433,F,6.8,Yes,No,Bachelor's,High,9
S1675,Robert,Jones,student675@univ.edu,Male,22,Business,69.24,47.06,67.98,91.81,54.3,93.0,45.29,66.5733,D,27.7,Yes,Yes,Bachelor's,Medium,10
S1676,Zeina,Williams,student676@univ.edu,Male,18,Engineering,74.66,67.62,92.63,97.16,65.39,68.1,96.56,81.2433,B,26.2,Yes,No,High School,Medium,5
S1677,Ali,Wilson,student677@univ.edu,Male,23,Mathematics,45.82,51.29,93.01,58.86,64.75,69.8,55.87,65.5967,D,15.7,No,No,None,High,3
S1678,Liam,Thompson,student678@univ.edu,Female,20,Engineering,99.56,66.03,78.76,84.1,64.43,34.2,98.11,70.9383,C,17.4,No,Yes,Bachelor's,Medium,4
S1679,William,Wilson,student679@univ.edu,Male,19,Engineering,63.26,68.03,59.38,78.19,82.92,90.1,59.34,72.9933,C,4.9,No,Yes,Bachelor's,Medium,8
S1680,Sarah,Taylor,student680@univ.edu,Male,20,Business,51.44,68.01,51.17,51.09,90.46,45.6,74.56,63.4817,D,14.2,No,No,Bachelor's,Medium,6
S1681,Hassan,Taylor,student681@univ.edu,Female,24,Business,32.81,95.74,54.06,96.74,96.34,10.8,65.55,69.8717,D,9.5,No,Yes,Bachelor's,High,3
S1682,David,Clark,student682@univ.edu,Male,20,Engineering,76.44,87.31,43.23,54.52,89.64,14.1,60.77,58.2617,F,13.1,No,Yes,Bachelor's,Low,3
S1683,David,Moore,student683@univ.edu,Male,20,Engineering,90.04,66.19,83.45,57.71,77.77,77.6,40.3,67.17,D,6.5,Yes,No,None,High,4
S1684,Emily,Thomas,student684@univ.edu,Female,21,CS,57.13,59.1,96.12,69.99,66.36,28.3,80.48,66.725,D,26.4,No,Yes,Master's,Medium,10
S1685,Maria,Miller,student685@univ.edu,Male,21,Business,55.36,70.09,40.1,79.96,69.91,7.7,53.8,53.5933,F,16.0,Yes,Yes,Master's,Medium,2
S1686,Sarah,Thomas,student686@univ.edu,Male,24,Engineering,49.95,63.21,89.28,51.74,97.93,42.2,49.81,65.695,D,21.1,Yes,No,High School,Medium,2
S1687,Zeina,Thomas,student687@univ.edu,Male,20,Business,39.01,70.42,81.18,50.58,82.69,67.0,65.35,69.5367,D,3.5,No,No,High School,High,8
S1688,Lisa,Anderson,student688@univ.edu,Female,23,Business,37.82,50.73,65.44,87.98,93.52,8.0,40.42,57.6817,F,28.5,No,Yes,None,Medium,1
S1689,William,Moore,student689@univ.edu,Male,19,Mathematics,62.22,43.0,75.96,68.46,71.29,67.5,86.01,68.7033,D,2.7,No,Yes,Master's,Medium,7
S1690,Maria,White,student690@univ.edu,Female,22,CS,71.7,61.43,42.2,86.93,62.43,8.4,45.67,51.1767,F,22.4,No,No,Master's,Medium,8
S1691,Noor,Clark,student691@univ.edu,Male,25,CS,35.36,62.37,48.81,98.84,81.89,88.2,62.91,73.8367,C,29.4,Yes,No,Master's,Medium,7
S1692,Maria,Jones,student692@univ.edu,Female,19,Mathematics,97.56,87.62,74.25,99.75,80.78,53.9,87.62,80.6533,B,21.4,Yes,No,None,Low,7
S1693,James,Jones,student693@univ.edu,Female,18,Mathematics,93.68,80.69,56.36,70.36,50.94,41.4,47.79,57.9233,F,9.5,No,Yes,Bachelor's,Low,1
S1694,Noor,Taylor,student694@univ.edu,Male,19,Business,80.97,76.56,67.64,71.04,79.76,54.1,68.54,69.6067,D,17.6,No,No,Master's,Medium,8
S1695,Sara,White,student695@univ.edu,Female,21,Engineering,77.11,55.34,41.94,92.61,98.39,63.1,73.68,70.8433,C,11.7,Yes,No,Master's,Medium,6
S1696,William,White,student696@univ.edu,Male,20,Engineering,73.7,73.89,64.92,88.25,87.57,28.4,84.64,71.2783,C,29.7,No,Yes,None,High,2
S1697,Ahmed,Thomas,student697@univ.edu,Male,21,CS,69.95,50.72,49.55,88.88,86.72,40.1,64.51,63.4133,D,23.0,No,No,Master's,Medium,2
S1698,Yusuf,Taylor,student698@univ.edu,Female,21,Mathematics,64.64,67.83,89.57,72.47,96.2,17.8,57.3,66.8617,D,16.9,No,No,Bachelor's,High,2
S1699,Michael,Thompson,student699@univ.edu,Female,24,Mathematics,43.22,41.74,53.45,80.49,75.17,8.1,74.24,55.5317,F,13.4,Yes,No,Bachelor's,Low,10
S1700,Zeina,Harris,student700@univ.edu,Male,23,CS,82.01,93.01,79.25,77.6,93.17,85.0,49.68,79.6183,C,12.3,Yes,Yes,None,High,4
S1701,Sarah,Johnson,student701@univ.edu,Female,19,CS,44.49,67.67,54.7,80.16,99.49,79.7,98.37,80.015,B,16.0,Yes,No,Bachelor's,Low,8
S1702,Amira,Brown,student702@univ.edu,Male,18,Mathematics,90.69,99.73,91.73,53.52,70.85,26.0,82.96,70.7983,C,5.4,Yes,No,None,High,1
S1703,David,Thomas,student703@univ.edu,Male,23,Mathematics,80.16,70.69,78.98,71.43,56.2,14.6,55.75,57.9417,F,25.1,Yes,Yes,Master's,Medium,6
S1704,Sara,Miller,student704@univ.edu,Female,21,Business,36.8,78.52,44.44,94.96,74.58,24.5,55.6,62.1,D,10.3,No,No,None,High,5
S1705,Fatima,Wilson,student705@univ.edu,Male,20,Engineering,66.52,41.56,92.81,78.18,85.69,30.7,82.95,68.6483,D,17.9,No,No,None,High,5
S1706,Sara,Johnson,student706@univ.edu,Male,22,Mathematics,48.01,53.68,91.06,79.16,57.42,1.2,61.85,57.395,F,16.2,No,No,Bachelor's,Medium,3
S1707,Fatima,Martin,student707@univ.edu,Female,23,Mathematics,90.58,69.11,50.15,76.26,58.77,89.7,40.85,64.14,D,28.5,No,Yes,Master's,Low,4
